,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
102,"frozenset({'alpinia galanga', 'solanum surattense'})","frozenset({'solanum trilobatum', 'triphala', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
103,"frozenset({'alpinia galanga', 'trikatu'})","frozenset({'solanum trilobatum', 'triphala', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
104,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'alpinia galanga', 'solanum surattense', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
105,"frozenset({'solanum trilobatum', 'solanum surattense'})","frozenset({'triphala', 'alpinia galanga', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
106,"frozenset({'solanum trilobatum', 'trikatu'})","frozenset({'triphala', 'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
107,"frozenset({'triphala', 'solanum surattense'})","frozenset({'solanum trilobatum', 'alpinia galanga', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
108,"frozenset({'solanum surattense', 'trikatu'})","frozenset({'triphala', 'solanum trilobatum', 'alpinia galanga'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
109,frozenset({'alpinia galanga'}),"frozenset({'solanum trilobatum', 'triphala', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
110,frozenset({'solanum trilobatum'}),"frozenset({'triphala', 'alpinia galanga', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
111,frozenset({'solanum surattense'}),"frozenset({'triphala', 'solanum trilobatum', 'alpinia galanga', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
